source,target,news_id
fake_news_005_t00190,fake_news_005_t00102,fake_news_005
fake_news_005_t00016,fake_news_005_t00151,fake_news_005
fake_news_005_t00050,fake_news_005_t00009,fake_news_005
fake_news_005_t00007,fake_news_005_t00129,fake_news_005
fake_news_005_t00112,fake_news_005_t00091,fake_news_005
fake_news_005_t00197,fake_news_005_t00134,fake_news_005
fake_news_005_t00073,fake_news_005_t00119,fake_news_005
fake_news_005_t00071,fake_news_005_t00104,fake_news_005
fake_news_005_t00192,fake_news_005_t00113,fake_news_005
fake_news_006_t00000,fake_news_006_t00079,fake_news_006
fake_news_006_t00000,fake_news_006_t00090,fake_news_006
fake_news_006_t00000,fake_news_006_t00065,fake_news_006
fake_news_006_t00000,fake_news_006_t00026,fake_news_006
fake_news_006_t00000,fake_news_006_t00066,fake_news_006
fake_news_006_t00000,fake_news_006_t00017,fake_news_006
fake_news_006_t00079,fake_news_006_t00050,fake_news_006
fake_news_006_t00079,fake_news_006_t00082,fake_news_006
fake_news_006_t00090,fake_news_006_t00042,fake_news_006
fake_news_006_t00090,fake_news_006_t00005,fake_news_006
fake_news_006_t00065,fake_news_006_t00010,fake_news_006
fake_news_006_t00065,fake_news_006_t00016,fake_news_006
fake_news_006_t00026,fake_news_006_t00081,fake_news_006
fake_news_006_t00026,fake_news_006_t00084,fake_news_006
fake_news_006_t00026,fake_news_006_t00100,fake_news_006
fake_news_006_t00066,fake_news_006_t00004,fake_news_006
fake_news_006_t00066,fake_news_006_t00032,fake_news_006
fake_news_006_t00066,fake_news_006_t00013,fake_news_006
fake_news_006_t00017,fake_news_006_t00071,fake_news_006
fake_news_006_t00050,fake_news_006_t00024,fake_news_006
fake_news_006_t00050,fake_news_006_t00091,fake_news_006
fake_news_006_t00082,fake_news_006_t00097,fake_news_006
fake_news_006_t00082,fake_news_006_t00028,fake_news_006
fake_news_006_t00042,fake_news_006_t00102,fake_news_006
fake_news_006_t00042,fake_news_006_t00027,fake_news_006
fake_news_006_t00005,fake_news_006_t00067,fake_news_006
fake_news_006_t00010,fake_news_006_t00072,fake_news_006
fake_news_006_t00010,fake_news_006_t00059,fake_news_006
fake_news_006_t00016,fake_news_006_t00074,fake_news_006
fake_news_006_t00016,fake_news_006_t00043,fake_news_006
fake_news_006_t00081,fake_news_006_t00018,fake_news_006
fake_news_006_t00081,fake_news_006_t00031,fake_news_006
fake_news_006_t00084,fake_news_006_t00062,fake_news_006
fake_news_006_t00084,fake_news_006_t00056,fake_news_006
fake_news_006_t00100,fake_news_006_t00054,fake_news_006
fake_news_006_t00100,fake_news_006_t00047,fake_news_006
fake_news_006_t00004,fake_news_006_t00052,fake_news_006
fake_news_006_t00032,fake_news_006_t00094,fake_news_006
fake_news_006_t00032,fake_news_006_t00025,fake_news_006
fake_news_006_t00013,fake_news_006_t00049,fake_news_006
fake_news_006_t00071,fake_news_006_t00023,fake_news_006
fake_news_006_t00071,fake_news_006_t00061,fake_news_006
fake_news_006_t00024,fake_news_006_t00073,fake_news_006
fake_news_006_t00024,fake_news_006_t00009,fake_news_006
fake_news_006_t00024,fake_news_006_t00039,fake_news_006
fake_news_006_t00091,fake_news_006_t00035,fake_news_006
fake_news_006_t00091,fake_news_006_t00037,fake_news_006
fake_news_006_t00097,fake_news_006_t00036,fake_news_006
fake_news_006_t00097,fake_news_006_t00088,fake_news_006
fake_news_006_t00097,fake_news_006_t00033,fake_news_006
fake_news_006_t00028,fake_news_006_t00083,fake_news_006
fake_news_006_t00102,fake_news_006_t00080,fake_news_006
fake_news_006_t00102,fake_news_006_t00006,fake_news_006
fake_news_006_t00027,fake_news_006_t00012,fake_news_006
fake_news_006_t00067,fake_news_006_t00011,fake_news_006
fake_news_006_t00072,fake_news_006_t00098,fake_news_006
fake_news_006_t00072,fake_news_006_t00046,fake_news_006
fake_news_006_t00059,fake_news_006_t00076,fake_news_006
fake_news_006_t00074,fake_news_006_t00015,fake_news_006
fake_news_006_t00074,fake_news_006_t00075,fake_news_006
fake_news_006_t00043,fake_news_006_t00001,fake_news_006
fake_news_006_t00043,fake_news_006_t00040,fake_news_006
fake_news_006_t00018,fake_news_006_t00038,fake_news_006
fake_news_006_t00018,fake_news_006_t00022,fake_news_006
fake_news_006_t00031,fake_news_006_t00070,fake_news_006
fake_news_006_t00062,fake_news_006_t00060,fake_news_006
fake_news_006_t00062,fake_news_006_t00002,fake_news_006
fake_news_006_t00056,fake_news_006_t00019,fake_news_006
fake_news_006_t00056,fake_news_006_t00045,fake_news_006
fake_news_006_t00056,fake_news_006_t00099,fake_news_006
fake_news_006_t00056,fake_news_006_t00077,fake_news_006
fake_news_006_t00054,fake_news_006_t00029,fake_news_006
fake_news_006_t00047,fake_news_006_t00092,fake_news_006
fake_news_006_t00052,fake_news_006_t00014,fake_news_006
fake_news_006_t00094,fake_news_006_t00087,fake_news_006
fake_news_006_t00025,fake_news_006_t00044,fake_news_006
fake_news_006_t00049,fake_news_006_t00051,fake_news_006
fake_news_006_t00049,fake_news_006_t00093,fake_news_006
fake_news_006_t00023,fake_news_006_t00041,fake_news_006
fake_news_006_t00023,fake_news_006_t00089,fake_news_006
fake_news_006_t00023,fake_news_006_t00030,fake_news_006
fake_news_006_t00061,fake_news_006_t00058,fake_news_006
fake_news_006_t00073,fake_news_006_t00068,fake_news_006
fake_news_006_t00009,fake_news_006_t00034,fake_news_006
fake_news_006_t00039,fake_news_006_t00008,fake_news_006
fake_news_006_t00035,fake_news_006_t00053,fake_news_006
fake_news_006_t00037,fake_news_006_t00003,fake_news_006
fake_news_006_t00036,fake_news_006_t00064,fake_news_006
fake_news_006_t00036,fake_news_006_t00069,fake_news_006
fake_news_006_t00088,fake_news_006_t00095,fake_news_006
fake_news_006_t00033,fake_news_006_t00103,fake_news_006
fake_news_006_t00083,fake_news_006_t00063,fake_news_006
fake_news_006_t00080,fake_news_006_t00007,fake_news_006
fake_news_006_t00006,fake_news_006_t00086,fake_news_006
fake_news_006_t00012,fake_news_006_t00078,fake_news_006
fake_news_006_t00011,fake_news_006_t00101,fake_news_006
fake_news_006_t00098,fake_news_006_t00085,fake_news_006
fake_news_006_t00046,fake_news_006_t00096,fake_news_006
fake_news_006_t00046,fake_news_006_t00057,fake_news_006
fake_news_006_t00076,fake_news_006_t00021,fake_news_006
fake_news_006_t00015,fake_news_006_t00055,fake_news_006
fake_news_006_t00075,fake_news_006_t00048,fake_news_006
fake_news_006_t00001,fake_news_006_t00020,fake_news_006
fake_news_006_t00040,fake_news_006_t00004,fake_news_006
fake_news_006_t00061,fake_news_006_t00042,fake_news_006
fake_news_006_t00043,fake_news_006_t00064,fake_news_006
fake_news_006_t00080,fake_news_006_t00012,fake_news_006
fake_news_006_t00036,fake_news_006_t00014,fake_news_006
fake_news_006_t00052,fake_news_006_t00038,fake_news_006
fake_news_006_t00050,fake_news_006_t00018,fake_news_006
fake_news_006_t00055,fake_news_006_t00069,fake_news_006
fake_news_006_t00100,fake_news_006_t00014,fake_news_006
fake_news_006_t00065,fake_news_006_t00071,fake_news_006
fake_news_006_t00089,fake_news_006_t00031,fake_news_006
fake_news_006_t00015,fake_news_006_t00057,fake_news_006
fake_news_006_t00083,fake_news_006_t00024,fake_news_006
fake_news_006_t00013,fake_news_006_t00060,fake_news_006
fake_news_006_t00076,fake_news_006_t00022,fake_news_006
fake_news_007_t00000,fake_news_007_t00003,fake_news_007
fake_news_007_t00000,fake_news_007_t00085,fake_news_007
fake_news_007_t00000,fake_news_007_t00027,fake_news_007
fake_news_007_t00003,fake_news_007_t00012,fake_news_007
fake_news_007_t00003,fake_news_007_t00022,fake_news_007
fake_news_007_t00003,fake_news_007_t00089,fake_news_007
fake_news_007_t00003,fake_news_007_t00106,fake_news_007
fake_news_007_t00085,fake_news_007_t00077,fake_news_007
fake_news_007_t00027,fake_news_007_t00021,fake_news_007
fake_news_007_t00012,fake_news_007_t00104,fake_news_007
fake_news_007_t00012,fake_news_007_t00013,fake_news_007
fake_news_007_t00012,fake_news_007_t00043,fake_news_007
fake_news_007_t00012,fake_news_007_t00081,fake_news_007
fake_news_007_t00022,fake_news_007_t00041,fake_news_007
fake_news_007_t00022,fake_news_007_t00051,fake_news_007
fake_news_007_t00089,fake_news_007_t00050,fake_news_007
fake_news_007_t00089,fake_news_007_t00039,fake_news_007
fake_news_007_t00089,fake_news_007_t00064,fake_news_007
fake_news_007_t00089,fake_news_007_t00047,fake_news_007
fake_news_007_t00106,fake_news_007_t00042,fake_news_007
fake_news_007_t00077,fake_news_007_t00072,fake_news_007
fake_news_007_t00021,fake_news_007_t00087,fake_news_007
fake_news_007_t00021,fake_news_007_t00112,fake_news_007
fake_news_007_t00104,fake_news_007_t00049,fake_news_007
fake_news_007_t00013,fake_news_007_t00008,fake_news_007
fake_news_007_t00043,fake_news_007_t00045,fake_news_007
fake_news_007_t00081,fake_news_007_t00007,fake_news_007
fake_news_007_t00041,fake_news_007_t00099,fake_news_007
fake_news_007_t00041,fake_news_007_t00109,fake_news_007
fake_news_007_t00041,fake_news_007_t00024,fake_news_007
fake_news_007_t00041,fake_news_007_t00067,fake_news_007
fake_news_007_t00051,fake_news_007_t00061,fake_news_007
fake_news_007_t00050,fake_news_007_t00092,fake_news_007
fake_news_007_t00050,fake_news_007_t00053,fake_news_007
fake_news_007_t00050,fake_news_007_t00118,fake_news_007
fake_news_007_t00039,fake_news_007_t00101,fake_news_007
fake_news_007_t00039,fake_news_007_t00010,fake_news_007
fake_news_007_t00039,fake_news_007_t00009,fake_news_007
fake_news_007_t00064,fake_news_007_t00071,fake_news_007
fake_news_007_t00064,fake_news_007_t00114,fake_news_007
fake_news_007_t00064,fake_news_007_t00069,fake_news_007
fake_news_007_t00047,fake_news_007_t00002,fake_news_007
fake_news_007_t00047,fake_news_007_t00068,fake_news_007
fake_news_007_t00042,fake_news_007_t00105,fake_news_007
fake_news_007_t00072,fake_news_007_t00058,fake_news_007
fake_news_007_t00072,fake_news_007_t00025,fake_news_007
fake_news_007_t00087,fake_news_007_t00065,fake_news_007
fake_news_007_t00087,fake_news_007_t00076,fake_news_007
fake_news_007_t00112,fake_news_007_t00059,fake_news_007
fake_news_007_t00049,fake_news_007_t00066,fake_news_007
fake_news_007_t00008,fake_news_007_t00074,fake_news_007
fake_news_007_t00045,fake_news_007_t00004,fake_news_007
fake_news_007_t00007,fake_news_007_t00073,fake_news_007
fake_news_007_t00099,fake_news_007_t00037,fake_news_007
fake_news_007_t00109,fake_news_007_t00001,fake_news_007
fake_news_007_t00024,fake_news_007_t00088,fake_news_007
fake_news_007_t00067,fake_news_007_t00119,fake_news_007
fake_news_007_t00067,fake_news_007_t00100,fake_news_007
fake_news_007_t00061,fake_news_007_t00115,fake_news_007
fake_news_007_t00061,fake_news_007_t00029,fake_news_007
fake_news_007_t00092,fake_news_007_t00097,fake_news_007
fake_news_007_t00053,fake_news_007_t00019,fake_news_007
fake_news_007_t00118,fake_news_007_t00017,fake_news_007
fake_news_007_t00101,fake_news_007_t00006,fake_news_007
fake_news_007_t00010,fake_news_007_t00014,fake_news_007
fake_news_007_t00009,fake_news_007_t00056,fake_news_007
fake_news_007_t00009,fake_news_007_t00079,fake_news_007
fake_news_007_t00071,fake_news_007_t00018,fake_news_007
fake_news_007_t00114,fake_news_007_t00038,fake_news_007
fake_news_007_t00069,fake_news_007_t00111,fake_news_007
fake_news_007_t00002,fake_news_007_t00108,fake_news_007
fake_news_007_t00068,fake_news_007_t00102,fake_news_007
fake_news_007_t00105,fake_news_007_t00096,fake_news_007
fake_news_007_t00058,fake_news_007_t00070,fake_news_007
fake_news_007_t00025,fake_news_007_t00032,fake_news_007
fake_news_007_t00065,fake_news_007_t00054,fake_news_007
fake_news_007_t00076,fake_news_007_t00060,fake_news_007
fake_news_007_t00059,fake_news_007_t00110,fake_news_007
fake_news_007_t00059,fake_news_007_t00057,fake_news_007
fake_news_007_t00059,fake_news_007_t00075,fake_news_007
fake_news_007_t00066,fake_news_007_t00091,fake_news_007
fake_news_007_t00074,fake_news_007_t00011,fake_news_007
fake_news_007_t00004,fake_news_007_t00052,fake_news_007
fake_news_007_t00073,fake_news_007_t00090,fake_news_007
fake_news_007_t00037,fake_news_007_t00046,fake_news_007
fake_news_007_t00001,fake_news_007_t00107,fake_news_007
fake_news_007_t00088,fake_news_007_t00020,fake_news_007
fake_news_007_t00119,fake_news_007_t00035,fake_news_007
fake_news_007_t00100,fake_news_007_t00034,fake_news_007
fake_news_007_t00115,fake_news_007_t00040,fake_news_007
fake_news_007_t00029,fake_news_007_t00117,fake_news_007
fake_news_007_t00097,fake_news_007_t00028,fake_news_007
fake_news_007_t00019,fake_news_007_t00044,fake_news_007
fake_news_007_t00017,fake_news_007_t00055,fake_news_007
fake_news_007_t00006,fake_news_007_t00078,fake_news_007
fake_news_007_t00014,fake_news_007_t00005,fake_news_007
fake_news_007_t00056,fake_news_007_t00036,fake_news_007
fake_news_007_t00079,fake_news_007_t00116,fake_news_007
fake_news_007_t00018,fake_news_007_t00086,fake_news_007
fake_news_007_t00038,fake_news_007_t00063,fake_news_007
fake_news_007_t00111,fake_news_007_t00082,fake_news_007
fake_news_007_t00108,fake_news_007_t00120,fake_news_007
fake_news_007_t00102,fake_news_007_t00015,fake_news_007
fake_news_007_t00096,fake_news_007_t00023,fake_news_007
fake_news_007_t00070,fake_news_007_t00094,fake_news_007
fake_news_007_t00032,fake_news_007_t00026,fake_news_007
fake_news_007_t00054,fake_news_007_t00062,fake_news_007
fake_news_007_t00060,fake_news_007_t00093,fake_news_007
fake_news_007_t00110,fake_news_007_t00121,fake_news_007
fake_news_007_t00057,fake_news_007_t00031,fake_news_007
fake_news_007_t00075,fake_news_007_t00098,fake_news_007
fake_news_007_t00003,fake_news_007_t00079,fake_news_007
fake_news_007_t00019,fake_news_007_t00010,fake_news_007
fake_news_007_t00106,fake_news_007_t00028,fake_news_007
fake_news_007_t00041,fake_news_007_t00002,fake_news_007
fake_news_007_t00088,fake_news_007_t00070,fake_news_007
fake_news_007_t00031,fake_news_007_t00091,fake_news_007
fake_news_007_t00089,fake_news_007_t00097,fake_news_007
fake_news_007_t00040,fake_news_007_t00066,fake_news_007
fake_news_007_t00121,fake_news_007_t00078,fake_news_007
fake_news_007_t00094,fake_news_007_t00015,fake_news_007
fake_news_007_t00120,fake_news_007_t00037,fake_news_007
fake_news_007_t00066,fake_news_007_t00023,fake_news_007
fake_news_007_t00079,fake_news_007_t00043,fake_news_007
fake_news_007_t00056,fake_news_007_t00072,fake_news_007
fake_news_007_t00072,fake_news_007_t00091,fake_news_007
fake_news_007_t00002,fake_news_007_t00047,fake_news_007
fake_news_008_t00000,fake_news_008_t00001,fake_news_008
fake_news_008_t00000,fake_news_008_t00004,fake_news_008
fake_news_008_t00001,fake_news_008_t00015,fake_news_008
fake_news_008_t00004,fake_news_008_t00009,fake_news_008
fake_news_008_t00004,fake_news_008_t00002,fake_news_008
fake_news_008_t00004,fake_news_008_t00006,fake_news_008
fake_news_008_t00004,fake_news_008_t00014,fake_news_008
fake_news_008_t00015,fake_news_008_t00017,fake_news_008
fake_news_008_t00015,fake_news_008_t00012,fake_news_008
fake_news_008_t00015,fake_news_008_t00007,fake_news_008
fake_news_008_t00009,fake_news_008_t00021,fake_news_008
fake_news_008_t00002,fake_news_008_t00010,fake_news_008
fake_news_008_t00002,fake_news_008_t00008,fake_news_008
fake_news_008_t00006,fake_news_008_t00013,fake_news_008
fake_news_008_t00014,fake_news_008_t00022,fake_news_008
fake_news_008_t00014,fake_news_008_t00016,fake_news_008
fake_news_008_t00014,fake_news_008_t00018,fake_news_008
fake_news_008_t00014,fake_news_008_t00011,fake_news_008
fake_news_008_t00017,fake_news_008_t00003,fake_news_008
fake_news_008_t00017,fake_news_008_t00019,fake_news_008
fake_news_008_t00012,fake_news_008_t00020,fake_news_008
fake_news_008_t00012,fake_news_008_t00005,fake_news_008
fake_news_008_t00017,fake_news_008_t00006,fake_news_008
fake_news_008_t00012,fake_news_008_t00017,fake_news_008
fake_news_008_t00015,fake_news_008_t00009,fake_news_008
fake_news_009_t00000,fake_news_009_t00052,fake_news_009
fake_news_009_t00000,fake_news_009_t00030,fake_news_009
fake_news_009_t00000,fake_news_009_t00126,fake_news_009
fake_news_009_t00000,fake_news_009_t00189,fake_news_009
fake_news_009_t00000,fake_news_009_t00002,fake_news_009
fake_news_009_t00052,fake_news_009_t00102,fake_news_009
fake_news_009_t00052,fake_news_009_t00001,fake_news_009
fake_news_009_t00030,fake_news_009_t00140,fake_news_009
fake_news_009_t00126,fake_news_009_t00019,fake_news_009
fake_news_009_t00189,fake_news_009_t00190,fake_news_009
fake_news_009_t00002,fake_news_009_t00077,fake_news_009
fake_news_009_t00002,fake_news_009_t00014,fake_news_009
fake_news_009_t00002,fake_news_009_t00103,fake_news_009
fake_news_009_t00002,fake_news_009_t00065,fake_news_009
fake_news_009_t00102,fake_news_009_t00027,fake_news_009
fake_news_009_t00102,fake_news_009_t00123,fake_news_009
fake_news_009_t00001,fake_news_009_t00111,fake_news_009
fake_news_009_t00001,fake_news_009_t00008,fake_news_009
fake_news_009_t00001,fake_news_009_t00142,fake_news_009
fake_news_009_t00001,fake_news_009_t00156,fake_news_009
fake_news_009_t00140,fake_news_009_t00153,fake_news_009
fake_news_009_t00140,fake_news_009_t00161,fake_news_009
fake_news_009_t00019,fake_news_009_t00039,fake_news_009
fake_news_009_t00190,fake_news_009_t00173,fake_news_009
fake_news_009_t00190,fake_news_009_t00082,fake_news_009
fake_news_009_t00077,fake_news_009_t00100,fake_news_009
fake_news_009_t00077,fake_news_009_t00152,fake_news_009
fake_news_009_t00014,fake_news_009_t00038,fake_news_009
fake_news_009_t00103,fake_news_009_t00160,fake_news_009
fake_news_009_t00065,fake_news_009_t00032,fake_news_009
fake_news_009_t00065,fake_news_009_t00136,fake_news_009
fake_news_009_t00027,fake_news_009_t00025,fake_news_009
fake_news_009_t00027,fake_news_009_t00021,fake_news_009
fake_news_009_t00027,fake_news_009_t00162,fake_news_009
fake_news_009_t00123,fake_news_009_t00026,fake_news_009
fake_news_009_t00123,fake_news_009_t00193,fake_news_009
fake_news_009_t00111,fake_news_009_t00196,fake_news_009
fake_news_009_t00111,fake_news_009_t00135,fake_news_009
fake_news_009_t00008,fake_news_009_t00055,fake_news_009
fake_news_009_t00142,fake_news_009_t00078,fake_news_009
fake_news_009_t00156,fake_news_009_t00093,fake_news_009
fake_news_009_t00156,fake_news_009_t00051,fake_news_009
fake_news_009_t00153,fake_news_009_t00191,fake_news_009
